Log file open, 06/22/23 01:02:30
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9A400][0000092E128D5000 52] Android_Mid, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9A200][0000092E128D7800 52] Android_High, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9C800][0000092E128DA000 52] Android_Default, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9BC00][0000092E128DC800 52] Android_Adreno4xx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9CA00][0000092E128C2800 52] Android_Adreno5xx_Low, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9CE00][0000092E11FF0000 52] Android_Adreno5xx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9D000][0000092E11FF5000 52] Android_Adreno6xx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9C200][0000092E11FF7800 52] Android_Adreno6xx_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9C400][0000092E11FFA000 52] Android_Adreno7xx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9B800][0000092E11FFC800 52] Android_Adreno7xx_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9D800][0000092E128D2800 52] Android_Mali_T6xx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9BA00][0000092E128E0000 52] Android_Mali_T7xx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9DA00][0000092E128E5000 52] Android_Mali_T8xx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9DE00][0000092E128E7800 52] Android_Mali_G71, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9E000][0000092E128EA000 52] Android_Mali_G72, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9D200][0000092E128EC800 52] Android_Mali_G72_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9D400][0000092E11FF2800 52] Android_Mali_G76, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D99600][0000092E128F0000 52] Android_Mali_G76_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9E800][0000092E128F5000 52] Android_Mali_G77, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D97C00][0000092E128F7800 52] Android_Mali_G77_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9EA00][0000092E128FA000 52] Android_Mali_G78, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9EE00][0000092E128FC800 52] Android_Mali_G78_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9F000][0000092E128E2800 52] Android_Mali_G710, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9E200][0000092E12900000 52] Android_Mali_G710_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9E400][0000092E12905000 52] Android_Xclipse_920, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9C600][0000092E12907800 52] Android_Xclipse_920_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9F800][0000092E1290A000 52] Android_Vulkan_SM5, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9CC00][0000092E1290C800 52] Android_PowerVR_G6xxx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9FA00][0000092E128F2800 52] Android_PowerVR_GT7xxx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E11D9FE00][0000092E12910000 52] Android_PowerVR_GE8xxx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E0B6EC000][0000092E12915000 52] Android_PowerVR_GM9xxx, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E12930000][0000092E12917800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E12931400][0000092E1291A000 52] Android_TegraK1, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E12930C00][0000092E1291C800 52] Android_Unknown_Vulkan, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E12931800][0000092E12902800 52] Oculus_Quest, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E12930800][0000092E12920000 52] Oculus_Quest2, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: 	[0000092E12931E00][0000092E12925000 52] HoloLens, 
[2023.06.22-00.02.35:450][  0]LogDeviceProfileManager: Active device profile: [0000092E11D93600][0000092E0A432800 52] WindowsEditor
[2023.06.22-00.02.35:450][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.06.22-00.02.35:450][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Unreal Engine Projects/SpaceInvaders/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.06.22-00.02.35:450][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../Unreal Engine Projects/SpaceInvaders/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.06.22-00.02.35:450][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../Unreal Engine Projects/SpaceInvaders/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.06.22-00.02.35:450][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Unreal Engine Projects/SpaceInvaders/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.06.22-00.02.35:451][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../Unreal Engine Projects/SpaceInvaders/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.06.22-00.02.35:451][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../Unreal Engine Projects/SpaceInvaders/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.06.22-00.02.35:454][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.06.22-00.02.35:454][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.22-00.02.35:454][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.22-00.02.35:454][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.06.22-00.02.35:454][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.06.22-00.02.35:457][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/Unreal Engine Projects/SpaceInvaders/SpaceInvaders.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Unreal Engine Projects/SpaceInvaders/Intermediate/TurnkeyReport_1.log" -log="D:/Unreal Engine Projects/SpaceInvaders/Intermediate/TurnkeyLog_1.log" -project="D:/Unreal Engine Projects/SpaceInvaders/SpaceInvaders.uproject"  -Device=Win64@DESKTOP-UTSEDDK'
[2023.06.22-00.02.35:457][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/Unreal Engine Projects/SpaceInvaders/SpaceInvaders.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Unreal Engine Projects/SpaceInvaders/Intermediate/TurnkeyReport_1.log" -log="D:/Unreal Engine Projects/SpaceInvaders/Intermediate/TurnkeyLog_1.log" -project="D:/Unreal Engine Projects/SpaceInvaders/SpaceInvaders.uproject"  -Device=Win64@DESKTOP-UTSEDDK" -nocompile -nocompileuat ]
[2023.06.22-00.02.35:528][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
